Cia;Codigo;DescripciÃ³n de artÃ­culo;Cod Barra;Peso;Cupo;CUPO PALLET;UNI EMPAQUE;CÃ³digos de artÃ­-culos alternativos;Descrip 3 Artic;TipoAlmac;Linea;Costo Und;Cod Jerarq 5;Cod Jerarq 1;Jerarq1;Cod Jerarq 2;Jeraq Item 2;Cod Jerarq 3;Jerarq3;Jerarq4;Categoria;Grupo Productos;Grupo;Groupo VAS;Peligroso;Cod Pre-pack;Fe y Hr Creac;Registro de hora de modificaciÃ³n;Usuario de modificaciÃ³n;Mod Host?;Es principal;Modif Interf?;SKU Dummy?;Empaq C/OLA;Fecha Mod Cubis;Sigue InvAtrib A;Sigue InvAtrib B;Sigue InvAtrib C;Sigue InvAtrib D;Sigue InvAtrib E;Sigue InvAtrib F;Sigue InvAtrib G;Porc Toler Pack;Descrip 2 Artic;Estilo;Descripcion corta;SKU;Parte b;Parte c;Parte d;Parte e;Parte f;Std Pack Qty;Apilabilidad;UnMinDespacho;Total de unidades secundarias;Req Nro Lote;Seguimiento de número de serie;Manejo Decimal?;Usuario creado;UM principal
CLID;514741;TakisFuego 1p 56gFLOW BAR EXP;7500810026564;56;42;112;CU;514741;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;26/05/2025 12:12;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;514741;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;514742;TakisOriginal1p 56gFLOW BAR EXP;7500810026571;56;42;112;CU;514742;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;02/06/2025 20:13;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;514742;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;514743;TakisXplosion 1p 56gFLOW BAR EXP;7500810026588;56;42;112;CU;514743;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/05/2025 14:42;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;514743;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;514745;TakisOriginal 1p 152g FLOW BAR EXP;7500810026601;152;16;72;CU;514745;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/05/2025 15:13;18/08/2026 14:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;514745;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;514747;TakisOriginal 1p 250g FLOW BAR EXP;7500810026625;250;14;72;CU;514747;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;26/05/2025 11:43;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;514747;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;514748;TakisFuego 1p 250g FLOW BAR EXP;7500810026632;250;14;72;CU;514748;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;26/05/2025 11:13;18/08/2026 14:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;514748;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;514751;TakisFuego 1p 28gFLOW BAR EXP;7500810026663;28;46;112;CU;514751;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;26/05/2025 12:12;25/05/2026 14:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;514751;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;514752;TakisXplosion 1p 200gFLOW BAR EXP;7500810026670;200;20;72;CU;514752;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;09/06/2025 21:42;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;514752;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;514755;Takis Fuego 1p 152g FLOW BAR EXP;7500810026700;152;16;72;CU;514755;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;26/05/2025 12:12;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;514755;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;515272;Takis Xplosion 1p 140g FLOW BAR EXP;7500810034347;140;16;72;CME;515272;CME;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/03/2025 19:13;14/09/2026 23:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;515272;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;515273;Takis Original 1p 140g FLOW BAR EXP;7500810034354;140;16;72;CME;515273;CME;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/03/2025 17:43;14/09/2026 23:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;515273;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;515275;Takis Xplosion 1p 85g FLOW BAR EXP;7500810034460;85;35;72;CME;515275;CME;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/03/2025 19:42;14/09/2026 23:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;515275;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;515276;Takis Original 1p 85g FLOW BAR EXP;7500810034477;85;35;72;CME;515276;CME;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/03/2025 17:43;14/09/2026 23:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;515276;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;515277;Takis Xplosion 1p 49g FLOW BAR EXP;7500810034484;49;36;112;CC;515277;CC;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/03/2025 17:13;14/09/2026 23:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;515277;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;515278;Takis Original 1p 49g FLOW BAR EXP;7500810034491;49;36;112;CC;515278;CC;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/03/2025 19:13;15/09/2026 17:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;515278;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;516630;Chips Fuego CH 1p 5000g CASE BAR EXP;7500810051559;5000;1;24;CU;516630;CU;;;1;100234;0;Cantidad de pallet;6;Envases por Bandeja;4;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;17/08/2026 14:13;21/08/2026 19:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;516630;;;;;;6;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;516631;Chips Sal CH 1p 5000g CASE BAR EXP;7500810051566;5000;1;24;CU;516631;CU;;;1;100234;0;Cantidad de pallet;6;Envases por Bandeja;4;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;17/08/2026 15:13;21/08/2026 19:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;516631;;;;;;6;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;516632;Chips Jalapeno CH 1p 5000g CASE BAR EXP;7500810051573;5000;1;24;CU;516632;CU;;;1;100234;0;Cantidad de pallet;6;Envases por Bandeja;4;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;17/08/2026 16:43;21/08/2026 19:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;516632;;;;;;6;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;5380;Pinguinos 2p 80g MLA;7803473542182;80;66;72;BG;5380;BG;PAST;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;5380;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;5432;Surtido Dulces 6p 200g ADP;7803403101014;200;8;120;BCH;5432;BCH;ADP;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;30;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;5432;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;5477;Alfi 2p 40g BOLSA MLA;7803473612229;40;160;120;BCH;5477;BCH;SWALF;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;30;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;20/07/2026 22:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;5477;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;6418;Galletas Mix Semillas 220g SAN;7730154004441;220;24;64;CG;6418;CG;IMP;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;29/04/2018 17:56;25/11/2024 16:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;6418;;;;;;8;;;1;True;Not Required;False;lgfwebservice;units
CLID;6432;Salmas Granos Ancestrales 126g SAN;658480002368;126;28;64;CG;6432;CG;IMP;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;29/04/2018 17:56;20/07/2026 22:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;6432;;;;;;8;;;1;True;Not Required;False;lgfwebservice;units
CLID;6433;Pan Integral 580g Id;7803403002243;580;10;72;BG;6433;BG;PIS_A;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;18/08/2026 14:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;6433;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;7197;Divertipack 5p 175g MLA;7803473004369;175;24;72;BG;7197;BG;PAST;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;7197;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;7212;Pan Americano Hamburguesa 8p 550g FUC;7803480050052;550;6;72;BG;7212;BG;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;7212;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;7216;Mankeke 4p 100g CJ MLA;7803473004376;100;60;72;BG;7216;BG;RCKK;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;18/08/2026 14:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;7216;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;7234;Mil Hojas 4p 450g ADP;7803403103018;450;18;72;BG;7234;BG;PAST;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;27/08/2026 15:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;7234;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;7497;Pan Pita Diet Linaza 8p 344g CJ ID;7803473001252;344;14;120;BCH;7497;BCH;PITA;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;30;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;7497;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;7562;Pan Blanco 400g ID TRAD;7803403001826;400;13;72;BG;7562;BG;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;30/04/2018 20:29;20/07/2026 22:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;7562;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;7565;Pan Hot Dog Sesamo 8p 415g FUC;7803480000712;415;9;72;BG;7565;BG;PIS_C;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;27/08/2026 15:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;7565;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;7566;Pan Hambur 4 DCortBK 30p 2460g PPack HOU;7803473075666;2460;1;72;BCH;7566;BCH;PIS_B;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;HHamDCo30p2460g;;;7566;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;7718;Hot Dog Doggis 19cm 8p 530g Bol HOU;7803473077189;530;6;72;BG;7718;BG;PIS_E;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;27/08/2026 15:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;HHotDogDogg530g;;;7718;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;7979;Takis Fuego 1p 90g FLOW BAR EXP;757528023164_7979;90;18;104;CU;7979;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;13;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;7979;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;8212;Rayita Vainilla 1p 30g MLA;7803473541123;30;120;120;BCH;8212;BCH;PAST;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;30;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;30/04/2018 20:29;27/08/2026 15:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;8212;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;8514;Pan SemillasyCereales 2p 1340g Bolsa EUR;7401011510107;1340;5;34;BG;8514;BG;;;1;100234;0;Cantidad de pallet;2;Envases por Bandeja;17;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;09/01/2024 20:43;09/06/2025 22:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;8514;;;;;;2;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;9520;Kequito Vainilla 8p 160g ID;7803403002113;160;20;72;BG;9520;BG;PAST;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;9520;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;9602;Kequito Manjar 8p 160g ID;7803403002144;160;20;72;BG;9602;BG;PAST;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;18;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;28/04/2018 19:19;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;9602;;;;;;4;;;1;True;Not Required;False;lgfwebservice;units
CLID;964306;Takis Blue Heat 1p 49g FLOW BAR EXP;7500810047965;49;36;88;CT;964306;CT;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;11;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;29/01/2026 16:14;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;964306;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;964332;Takis Fuego Uy 1p 49g FLOW BAR EXP;7500810048306;49;36;88;CU;964332;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;11;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;06/06/2026 20:13;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;964332;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;964334;ChipsTortiLinChia1p160gBOLSA SAN;7803525001926;160;18;28;CT;964334;CT;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;7;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;07/01/2026 12:43;18/08/2026 14:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;964334;;;;;;4;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;964335;ChipsTortiClasica1p160gBOLSA SAN;7803525001919;160;18;28;CT;964335;CT;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;7;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;07/01/2026 12:43;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;964335;;;;;;4;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;964336;Takis BcknRnch 1p 49g UY FLOW BAR EXP;7500810048788;49;36;88;CU;964336;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;11;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;11/05/2026 13:43;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;964336;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;964337;Takis BcknRnch 1p 190g UY FLOW BAR;7500810048795;190;14;56;CU;964337;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;7;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;11/05/2026 13:43;18/08/2026 14:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;964337;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;964346;Pan Completo 10p 880g BOLSA CEN;7803473006134;880;3;60;BG;964346;BG;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;15;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;23/12/2025 16:43;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;964346;;;;;;4;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;964347;Pan Frica 10p 800g BOLSA CEN;7803473006127;800;3;60;BG;964347;BG;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;15;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;23/12/2025 16:13;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;964347;;;;;;4;;;1;True;Not Required;False;lgfwebservice_2;units
